1333,"Lisheen Woods, Ballincollig, Co. Cork",N/A,N/A,€280 per week
1334,"Market Street, Dundalk, Co. Louth, Dundalk, Co. Louth",2 Bed,1 Bath,"€1,650 per month"
1335,"Merchamp, Seafield Road East, Clontarf, Dublin 3",1 Bed,1 Bath,"€3,200 per month"
1336,"Glenesk, Sandymount, Dublin 4",2 Bed,1 Bath,"€3,800 per month"
1337,"The Oaks, Ballsbridge, Dublin 4",2 Bed,2 Bath,"€5,400 per month"
1338,"Apartment 35, The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4",1 Bed,1 Bath,"€3,600 per month"
1339,"25 Shrewsbury, Dublin 4, Sandymount, Dublin 4",3 Bed,2 Bath,"€4,800 per month"
1340,"25 Shrewsbury, Dublin 4, Sandymount, Dublin 4",3 Bed,1 Bath,"€4,600 per month"
1341,"Merchamp, Seafield Road East, Clontarf, Dublin 3",1 Bed,1 Bath,"€2,800 per month"
1342,"Westend Village, Clonsilla, Dublin 15",3 Bed,1 Bath,"€2,700 per month"
1343,"Cloyne, Co. Cork, Midleton, Co. Cork",1 Bed,1 Bath,"€1,600 per month"
1344,"Apartment 179, Manor Court, Ballyburke, Co. Galway",2 Bed,1 Bath,"€1,795 per month"
1345,"17 Kinvara, Fey Yerra, Foxrock, Dublin 18",3 Bed,3 Bath,"€4,500 per month"
1346,"68 Roebuck Castle, Clonskeagh, Dublin 14",2 Bed,1 Bath,"€1,300 per month"
1347,"Flat 6, 90 Dorset Street Upper, Dublin 1",1 Bed,1 Bath,"€1,250 per month"
1348,"Glebe Lands, Castlepollard, Castlepollard, Co. Westmeath",3 Bed,2 Bath,"€2,000 per month"
1349,"Asgard, New Westfields, North Circular Road, Co. Limerick",5 Bed,2 Bath,"€4,200 per month"
1350,"Latt Hills, Latt, Cavan, Cavan, Co. Cavan",3 Bed,3 Bath,"€1,675 per month"
1351,"Fennor, Oldcastle, Co. Meath",1 Bed,1 Bath,€270 per week
1352,"63 Balglass Road, Howth, Howth, Dublin 13",3 Bed,1 Bath,"€2,900 per month"
1353,"Ballyfinny House, Borrisokane main street, co. Tip, Borrisokane, Co. Tipperary",2 Bed,2 Bath,"€1,300 per month"
1354,"Apartment 5, Headfort Court, 36/37 Hill Street, Du, Dublin 1",2 Bed,1 Bath,"€2,000 per month"
1355,"Mount Putland, 10 Sydenham Villas,Putland Road,Bray,Co. Wicklow, Bray, Co. Wicklow",1 Bed,1 Bath,"€1,100 per month"
1356,"Keernaun House, Greengates, Blackrock, Dundalk, Co, Blackrock, Co. Louth",2 Bed,1 Bath,"€1,600 per month"
1357,"Waterfall, Cork, Ballinora, Co. Cork",3 Bed,1 Bath,"€3,000 per month"
1358,"Punchersgrange, Rathangan, Kildare, Rathangan, Co. Kildare",1 Bed,1 Bath,"€1,150 per month"
1359,"5 St Josephs Parade off Dorset , Dublin 7",2 Bed,2 Bath,"€2,850 per month"
1360,"Apartment 82, Castle Mill, Balbriggan, Co. Dublin",1 Bed,1 Bath,"€1,883 per month"
1361,"Apartment, Baltrasna House, IFSC, Dublin 1",2 Bed,2 Bath,"€2,614 per month"
1362,"Ballinameen, Boyle, Lurgan, Co. Roscommon",1 Bed,1 Bath,"€1,000 per month"
1363,"The Fairways, Rockshire Road, Waterford, Kilkenny, Co. Kilkenny",5 Bed,2 Bath,"€1,800 per month"
1364,"Sweetbriar Park, Newtown, Newtown, Co. Waterford",3 Bed,2 Bath,"€1,800 per month"
1365,"Leitrim Rd, Carrick-on-Shannon, Co. Leitrim",3 Bed,1 Bath,"€1,700 per month"
1366,"Ballinahillen, Leskinfere, Gorey, Co. Wexford",3 Bed,1 Bath,"€1,500 per month"
1367,"Sallybrook, Glanmire, Co. Cork",1 Bed,1 Bath,€230 per week
1368,"2 Cruise Park Drive, Dublin 15, Tyrrelstown, Dublin 15",2 Bed,2 Bath,"€2,500 per month"
1369,"Whitfield, Butlerstown, Co. Waterford",1 Bed,1 Bath,"€1,100 per month"
1370,"27 Bloomfield, Newtown, Annacotty, Co. Limerick",2 Bed,2 Bath,"€2,300 per month"
1371,"Glendale Lawn, Old Singland Road, Singland, Co. Limerick",3 Bed,3 Bath,"€2,800 per month"
1372,"Kylemore, School House Road, Monaleen, Co. Limerick",4 Bed,4 Bath,"€3,800 per month"
1373,"8 Woodview Park, Castleknock, Dublin 15, Navan Road (D7), Dublin 7",3 Bed,2 Bath,"€3,600 per month"
1374,"Grove Island Student Village, Grove Island, Corbally, Co. Limerick",4 Bed,4 Bath,€650 per month
1375,"19 Cill Stuifín, School Road, Lahinch, Lahinch, Co. Clare",3 Bed,2 Bath,"€1,950 per month"
1376,"Coolmine, Dublin 15, Coolmine, Dublin 15",N/A,N/A,"€1,350 per month"
1377,"The Coachworks, Synge Lane, Portobello, Dublin 8",3 Bed,1 Bath,"€3,040 per month"
1378,"Clonturk Park, Drumcondra, Dublin 3, Fairview, Dublin 3",3 Bed,1 Bath,"€2,302 per month"
1379,"4 Grosvenor Lodge, Dublin 6, Rathmines, Dublin 6",4 Bed,2 Bath,"€2,182 per month"
1380,"13 Main Street, Belmayne, Balgriffin, Dublin 13",2 Bed,2 Bath,"€2,500 per month"
1381,"Sydney Nails Spa & Beauty, 187 Kimmage Road Lower, Kimmage, Dublin 6W",1 Bed,1 Bath,"€1,600 per month"
1382,"Milltown Road, Newbridge, Co. Kildare",1 Bed,1 Bath,"€1,200 per month"
1383,"North Circular Road Studio, Dublin 7",N/A,N/A,"€1,650 per month"
1384,"Terenure Studio, Terenure, Dublin 6W",N/A,N/A,"€1,700 per month"
1385,"Churchfields, salthill., Salthill, Co. Galway",3 Bed,2 Bath,"€2,600 per month"
1386,"31 Rosemount Park, Dundrum, Dublin 14, Windy Arbour, Dublin 14",3 Bed,1 Bath,"€2,456 per month"
1387,"Green Road, Dalkey, Co. Dublin",1 Bed,1 Bath,"€2,050 per month"
1388,"Kilmainham sqaure, Kilmainham, Dublin 8",1 Bed,1 Bath,"€2,000 per month"
1389,"Castlecurragh Vale, Mulhuddart, Dublin 15",1 Bed,1 Bath,"€1,457 per month"
1390,"Annavargna, 110 The Stiles Road, Dublin 3, Clontarf, Dublin 3",N/A,N/A,"€1,400 per month"
1391,"Longwood, Enfield, Co. Meath",1 Bed,1 Bath,"€1,200 per month"
1392,"Oakfield,Tullamore,Co. Offaly, Tullamore, Co. Offaly",4 Bed,3 Bath,"€2,000 per month"
1393,"2 Maglona Terrace, Mountrath Road, Portlaoise, Portlaoise, Co. Laois",3 Bed,1 Bath,"€2,000 per month"
1394,"Mount Carmel, 4 Ardbrugh Villas, Dalkey, Co. Dublin",3 Bed,1 Bath,"€3,350 per month"
1395,"Hamlet , Balbriggan, Co. Dublin",6 Bed,4 Bath,"€4,500 per month"
1396,"Ath Lethan,Racecourse Road,Dundalk,Co. Louth, Dundalk, Co. Louth",1 Bed,1 Bath,"€1,500 per month"
1397,"Swan Hall, Belgard Square West,Dublin 24, Tallaght, Dublin 24",3 Bed,2 Bath,"€2,700 per month"
1398,"Adealide Terrace, Kilmainham, Dublin 8",2 Bed,1 Bath,"€2,485 per month"
1399,"Danesfort, Bennettsbridge, Co. Kilkenny",1 Bed,1 Bath,"€1,250 per month"
1400,"22 Ashgrove Drive, Ballingarrane, Clonmel, Clonmel, Co. Tipperary",1 Bed,1 Bath,"€1,000 per month"
1401,"Apartment 3 , 50/51 Patrick Street, Dun Laoghaire, Dun Laoghaire, Co. Dublin",1 Bed,1 Bath,"€2,200 per month"
1402,"Lusk Village,Lusk,Co. Dublin, Lusk, Co. Dublin",4 Bed,2 Bath,"€2,750 per month"
1403,"The Square, Lucan, Co. Dublin",1 Bed,1 Bath,"€2,250 per month"
1404,"Beachside , Riverchapel, Co. Wexford",3 Bed,3 Bath,"€1,650 per month"
1405,"North Circular Road,Dublin 7, North Circular Road, Dublin 7",2 Bed,1 Bath,"€3,150 per month"
1406,"Foxborough road, Lucan, Co. Dublin",3 Bed,1 Bath,"€3,100 per month"
1407,"St Brendan's Street , Portumna, Co. Galway",1 Bed,1 Bath,"€1,000 per month"
1408,"Ballygunnermore, Grantstown, Co. Waterford",3 Bed,2 Bath,"€1,750 per month"
1409,"Goldenfort, Baltinglass, Co. Wicklow",4 Bed,2 Bath,"€2,000 per month"
1410,"Carrownacross, Swinford, Claremorris, Foxford, Co. Mayo",3 Bed,3 Bath,"€1,850 per month"
1411,"26 Abbeygarth, Baylough, Athlone, Co. Westmeath",3 Bed,2 Bath,"€1,900 per month"
1412,"Gosford castle 4A Mullaghbrack road Co Armagh , Markethill, Co. Armagh",3 Bed,3 Bath,"£1,100 (€1,281) per month"
1413,"Oatlands Hall Apartment, Blackrock, Co. Dublin",3 Bed,2 Bath,"€3,950 per month"
1414,"Beresford Square, Donabate, Co. Dublin, Donabate, Co. Dublin",3 Bed,3 Bath,"€2,600 per month"
1415,"Kilmainham Bank, Kilmainham, Dublin 8",2 Bed,2 Bath,"€2,300 per month"
1416,"Main Street, Leixlip, Co. Kildare",2 Bed,2 Bath,"€2,200 per month"
1417,"Lakeview Virginia, Virginia, Co. Cavan",7 Bed,6 Bath,€100 per month
1418,"18 Heathervue, Glanmire, Glanmire, Co. Cork",4 Bed,2 Bath,"€3,000 per month"
1419,"The Glen Mortarstown Carlow, Carlow Town, Co. Carlow",1 Bed,3 Bath,€115 per week
1420,"Lackabane, Donoughmore, Co. Cork",N/A,N/A,€220 per week
1421,"Clonogan House, Clonogan, Clonegal, Co. Carlow",7 Bed,3 Bath,"€1,800 per month"
1422,"Apartment 65, The Dickens, The Gasworks, Grand Canal Dock, Dublin 4",2 Bed,2 Bath,"€2,950 per month"
1423,"Clonoose Big, Kilnaleck, Ballyheelan, Co. Cavan",3 Bed,2 Bath,"€1,300 per month"
1424,"Moynihan Court, Tallaght, Dublin 24",2 Bed,1 Bath,"€2,250 per month"
1425,"Clonkeen, The Pigeons, Athlone, The Pigeons, Co. Westmeath",6 Bed,5 Bath,"€2,300 per month"
1426,"Mountview Road, Clonsilla, Dublin 15",N/A,N/A,€250 per week
1427,"Lackabane, Donoughmore, Co. Cork",N/A,N/A,€220 per week
1428,"Saint Paul's Park, Greencastle, Co. Donegal",N/A,N/A,€75 per week
1429,"21 Shreelane Road, Woodhaven, Castletroy, Co. Limerick",4 Bed,3 Bath,"€2,500 per month"
1430,"Monard, Turloughmore, Co. Galway",N/A,N/A,€220 per week
1431,"Thornbrook, Ballagheen, Enniscorthy, Ballaghkeen, Co. Wexford",3 Bed,2 Bath,"€1,348 per month"
1432,"Greenmount Park, Green Road, Newbridge, Co. Kildare",4 Bed,3 Bath,"€2,750 per month"
1433,"Gardiners walk, Cobh, Co. Cork",3 Bed,3 Bath,"€2,090 per month"
1434,"Brooklands, Dublin 4",2 Bed,1 Bath,"€2,464 per month"
1435,"5 Harold's Court, Enniskeane, Co. Cork",4 Bed,3 Bath,"€2,150 per month"
1436,"Broadfield Hall, Tallaght, Dublin 24",2 Bed,2 Bath,"€2,850 per month"
1437,"25 Ashley Gardens, Portlaoise, Portlaoise, Co. Laois",4 Bed,3 Bath,"€1,800 per month"
1438,"Oldtown Demesne, Naas, Co. Kildare, Naas, Co. Kildare",4 Bed,3 Bath,"€2,850 per month"
1439,"bridge street, Waterford City Centre",1 Bed,1 Bath,"€1,250 per month"
1440,"Saint Ignatius Road, Dublin 7, Phibsborough, Dublin 7",2 Bed,1 Bath,"€2,600 per month"
1441,"Mullamast, Athy, Co. Kildare",1 Bed,1 Bath,"€1,100 per month"
1442,"Troopersfield, Blessington, Blessington, Co. Wicklow",1 Bed,1 Bath,"€1,500 per month"
1443,"Edward Street, Baltinglass, Co. Wicklow",1 Bed,1 Bath,"€1,200 per month"
1444,"11 Montpelier View, Dublin 24, Jobstown, Dublin 24",3 Bed,1 Bath,"€2,335 per month"
1445,"Beagh More, Belclare, Tuam, Co. Galway",4 Bed,1 Bath,"€1,500 per month"
1446,"1 Cove Terrace, Sandycove Avenue East, Sandycove, Co. Dublin",3 Bed,2 Bath,"€5,500 per month"
1447,"Apartment 93, The Westmoreland, Dublin 4",1 Bed,1 Bath,"€2,100 per month"
1448,"Buckley's Lane, Leixlip, Co. Kildare",3 Bed,2 Bath,"€3,000 per month"
1449,"6 Morristown Avenue, The Paddocks, Newbridge, Co. Kildare",3 Bed,3 Bath,"€2,450 per month"
1450,"Apartment 12, Lannagh Court, Castlebar, Co. Mayo",2 Bed,1 Bath,"€1,270 per month"
1451,"Car Parking Space, Car Parking Space, The Waterfront, Hanover Quay, Dublin 2",N/A,1 Bath,€150 per month
1452,"Apartment 4, Park House, Ardilaun Court, Dublin 8",1 Bed,1 Bath,"€2,231 per month"
1453,"River Mill View, Navan, Co Meath, Navan, Co. Meath",1 Bed,1 Bath,"€1,045 per month"
1454,"Cedarwood Grove, Dublin 11, Glasnevin, Dublin 11",1 Bed,1 Bath,"€1,200 per month"
1455,"Cranmer Mews East, Cranmer Lane, Ballsbridge, Dublin 4",3 Bed,3 Bath,"€7,450 per month"
1456,"5 Ard Na Mara, William Street, Killala, Killala, Co. Mayo",3 Bed,3 Bath,"€1,350 per month"
1457,"Thatched House, Main Street, Adare, Co. Limerick",3 Bed,3 Bath,"€3,000 per month"
1458,"Main Street, Shannonbridge, Clonmacnoise, Co. Offaly",5 Bed,5 Bath,"€2,250 per month"
1459,"Roebuck Court, Clonskeagh, Dublin 14",2 Bed,1 Bath,"€2,500 per month"
1460,"Templeville Drive, Dublin 6w, Templeogue, Dublin 6W",3 Bed,2 Bath,"€3,000 per month"
1461,"Apartment 26, Alto Vetro, Grand Canal Dock, Dublin 2",3 Bed,3 Bath,"€6,000 per month"
1462,"The Baskin, Cloghran, Co. Dublin",4 Bed,5 Bath,"€3,300 per month"
1463,"Drumcondra, Dublin 3, Drumcondra, Dublin 3",3 Bed,1 Bath,"€2,600 per month"
1464,"The Oratory, Laurel Wood House, Ballinhassig, Co. Cork",1 Bed,1 Bath,€900 per month
1465,"Apartment Baggot Lane, Ballsbridge, Dublin 4",2 Bed,1 Bath,"€2,974 per month"
1466,"29 Fairhaven Walk, Castleknock, Dublin 15, Navan Road (D7), Dublin 7",3 Bed,3 Bath,"€3,900 per month"
1467,"Ballycotton, Ballycotton, Co. Cork",4 Bed,1 Bath,"€2,500 per month"
1468,"Kilsharvan, Bellewstown, Bellewstown, Co. Meath",1 Bed,1 Bath,"€1,480 per month"
1469,"Carrickmines Oaks, Carrickmines Wood, Foxrock, Dublin 18",2 Bed,2 Bath,"€3,250 per month"
1470,"Ashfield Court, Bray, Co. Wicklow, Bray, Co. Wicklow",N/A,N/A,"€1,000 per month"
1471,"Courtney House, Appian Way, Ranelagh, Dublin 6",2 Bed,1 Bath,"€2,250 per month"
1472,"Applewood, Maryborough Ridge, Rochestown, Co. Cork",2 Bed,3 Bath,"€2,500 per month"
1473,"The Fairways, Seabrook Manor, Portmarnock, Portmarnock, Co. Dublin",2 Bed,2 Bath,"€2,200 per month"
1474,"Off North Circular Rd, Phibsborough, Dublin 7",4 Bed,2 Bath,"€3,760 per month"
1475,"Apartment 43, Shrewsbury Square, Sandymount Avenue, Sandymount, Dublin 4",2 Bed,2 Bath,"€3,750 per month"
1476,"Greenhill Road, Limerick, Garryowen, Co. Limerick",3 Bed,1 Bath,"€2,100 per month"
1477,"Cuffesgrange, Cuffesgrange, Co. Kilkenny",3 Bed,3 Bath,"€1,700 per month"
1478,"Lower Road, Crosshaven, Carrigaline, Co. Cork",3 Bed,2 Bath,"€2,000 per month"
1479,"Upper Buckingham Street, Dublin 1, Dublin 1",N/A,N/A,€350 per week
1480,"Tramore, Waterford, Tramore, Co. Waterford",2 Bed,2 Bath,"€1,600 per month"
1481,"Mullingar town , Co. Westmeath, Mullingar, Co. Westmeath",1 Bed,1 Bath,€250 per week
1482,"The Glen, Kilnacourt Woods , Portarlington, Co. Laois",2 Bed,2 Bath,"€1,400 per month"
1483,"Piercetown House, Piercetown, Dunboyne, Co. Meath",N/A,N/A,"€1,750 per month"
1484,"Ballymore Eustace, Co. Kildare, Ballymore Eustace, Co. Kildare",1 Bed,1 Bath,"€1,900 per month"
1485,"Roslea rd Clones, Co. Monaghan , Clones, Co. Monaghan",1 Bed,1 Bath,€800 per month
1486,"76 The Crescent, Carrickmines Manor, Dublin 18, Carrickmines, Dublin 18",2 Bed,2 Bath,"€2,600 per month"
1487,"Wood View, Curraghphadeen, Mallow, Mallow, Co. Cork",2 Bed,3 Bath,"€2,000 per month"
1488,"Wellington Cottages, Willington Gree, Templeogue, Dublin 6W",1 Bed,1 Bath,€850 per month
1489,"Galway City, Ballybane, Co. Galway",3 Bed,1 Bath,"€2,000 per month"
1490,"27 Hillcrest Manor, Clontibret, Monaghan, Clontibret, Co. Monaghan",3 Bed,3 Bath,"€1,300 per month"
1491,"Temple Court, Northwood, Santry, Dublin 9",2 Bed,2 Bath,"€1,583 per month"
1492,"Cluain Dara Court, Clonmacken, Co. Limerick",2 Bed,2 Bath,"€2,200 per month"
1493,"Castlebar, Castlebar, Co. Mayo",2 Bed,1 Bath,"€1,500 per month"
1494,"St Raphaelas Road, Stillorgan , Kilmacud, Co. Dublin",1 Bed,1 Bath,"€2,200 per month"
1495,"Old Waterford Road, Tramore, Waterford, Tramore, Co. Waterford",1 Bed,2 Bath,€583 per month
1496,"Apartment 1102, Vista, Sandyford Central, Sandyfor, Stillorgan, Co. Dublin",N/A,N/A,"€2,020 per month"
1497,"bundoran road sligo, Sligo, Co. Sligo",4 Bed,2 Bath,"€1,600 per month"
1498,"seasons park house, church road, newtownmountkenne, Newtownmountkennedy, Co. Wicklow",3 Bed,2 Bath,"€2,500 per month"
1499,"College Manor, Dundalk, Co. Louth",6 Bed,3 Bath,€100 per week
1500,"Bridge Field, Waddington, Cleariestown, Wexford, Waddington, Co. Wexford",4 Bed,1 Bath,"€1,600 per month"
1501,"Mount Temple, Moate, Mount Temple, Co. Westmeath",4 Bed,1 Bath,"€1,650 per month"
1502,"45 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",3 Bed,2 Bath,"€3,700 per month"
1503,"Dooneen, Burrin, Aughinish, Co. Clare",3 Bed,2 Bath,€400 per week
1504,"Ballydehob, Ballydehob, Co. Cork",N/A,N/A,€123 per month
1505,"Grattan Crescent, Inchicore, Dublin 8",1 Bed,1 Bath,"€2,100 per month"
1506,"Moyville,Rathfarnham,Dublin 16, Ballyboden, Dublin 16",5 Bed,2 Bath,"€4,000 per month"
1507,"59 Palmerston Road, Dublin 6, Rathmines, Dublin 6",3 Bed,1 Bath,"€3,690 per month"
1508,"Rosemary Square,Roscrea,Co. Tipperary, Roscrea, Co. Tipperary",2 Bed,2 Bath,€300 per week
1509,"8 Blessington Street, Dublin 1",1 Bed,1 Bath,"€1,650 per month"
1510,"Francis Street, Dundalk, Co. Louth, Dundalk, Co. Louth",2 Bed,1 Bath,"€1,695 per month"
1511,"24 Rd Na Greine, Seskin, Bantry, Bantry, Co. Cork",4 Bed,4 Bath,"€2,000 per month"
1512,"Coill Ur, Blyry Lower, Athlone , Co Westmeath , Athlone, Co. Westmeath",4 Bed,3 Bath,"€2,100 per month"
1513,"89 Johnstown Road, Cabinteely, Glenageary, Cabinteely, Dublin 18",N/A,N/A,€985 per month
1514,"Moylaragh Rise, Balbriggan, Co. Dublin",3 Bed,3 Bath,"€2,500 per month"
1515,"6 De Valera Court, Summerhill, Nenagh, Nenagh, Co. Tipperary",3 Bed,2 Bath,"€1,700 per month"
1516,"Apartment in Discovery building, Ashtwon, Dublin 15, Royal Canal Park, Dublin 15",2 Bed,2 Bath,"€2,500 per month"
1517,"New Road, Castlerea, Co. Roscommon",3 Bed,2 Bath,"€1,350 per month"
1518,"23 the waterside rosbercon new ross. Co wexford , New Ross, Co. Wexford",2 Bed,2 Bath,"€1,200 per month"
1519,"8 Ashton Grove, Earlscourt, Waterford City Centre",3 Bed,1 Bath,"€2,070 per month"
1520,"Knockane, Annestown, Co. Waterford",3 Bed,2 Bath,"€1,400 per month"
1521,"Aghadoe, Killarney, Co. Kerry, Fossa, Co. Kerry",10 Bed,4 Bath,"€6,500 per month"
1522,"Kilmaine, Kilmaine, Co. Mayo",4 Bed,3 Bath,"€1,900 per month"
1523,"Marella, Inniscrone, Co. Sligo, Enniscrone, Co. Sligo",4 Bed,5 Bath,"€1,100 per week"
1524,"2 Beechwood Avenue Upper, Ranelagh, Dublin 6",3 Bed,1 Bath,"€3,500 per month"
1525,"Corballis, Donabate, Donabate, Co. Dublin",3 Bed,1 Bath,"€2,500 per month"
1526,"160 Carrigmore Crescent, Saggart, Saggart, Co. Dublin",2 Bed,1 Bath,"€1,976 per month"
1527,"Opposite castle, Kilkenny, Co. Kilkenny",1 Bed,1 Bath,€945 per month
1528,"Marietta Woods, Castlepark Road, Dalkey, Dalkey, Co. Dublin",2 Bed,2 Bath,"€2,894 per month"
1529,"4 Chesterfield Grove, Castletroy View, Limerick, Castletroy, Co. Limerick",3 Bed,1 Bath,"€2,600 per month"
1530,"Henry St Newbridge Co.Kildale , Kildare, Co. Kildare",1 Bed,1 Bath,"€1,350 per month"
1531,"56 Elm Vale, Riverbank, Annacotty, Castletroy, Co. Limerick",4 Bed,3 Bath,"€3,000 per month"
1532,"32 High Street, Wexford, Wexford Town, Co. Wexford",3 Bed,1 Bath,"€1,200 per month"
1533,"Balreask, Navan, Co. Meath",N/A,N/A,€200 per week
1534,"3 Cluan Dara, Monadereen, Thurles, Co. Tipperary",4 Bed,4 Bath,"€1,200 per month"
1535,"Apartment 27, Windmill Lane Apartments, Dublin 2",1 Bed,1 Bath,"€1,475 per month"
1536,"Dillonstown, Dunleer, Co. Louth",2 Bed,1 Bath,"€1,150 per month"
1537,"Moyglare Hall,Maynooth,Co. Kildare, Maynooth, Co. Kildare",N/A,N/A,"€1,250 per month"
1538,"Dunloe Hall, Upper Merrion Street, Dublin 2",2 Bed,2 Bath,"€3,200 per month"
1539,"Apartment 3, Grove Apartments, Teeling Street, Tub, Tubbercurry, Co. Sligo",2 Bed,1 Bath,"€1,200 per month"
1540,"Main Street, Loughrea, Co. Galway, Loughrea, Co. Galway",1 Bed,1 Bath,"€1,100 per month"
1541,"Bastion Quay, Athlone, Co. Westmeath",2 Bed,2 Bath,"€2,400 per month"
1542,"Pillagh, Moycullen, Co. Galway",4 Bed,3 Bath,"€2,200 per month"
1543,"60 Pembroke Road, Dublin 4, Ballsbridge, Dublin 4",1 Bed,1 Bath,"€2,000 per month"
1544,"Gleann Ribh, Lusk, Co. Dublin",3 Bed,2 Bath,"€2,900 per month"
1545,"Unit 3, The Maltings, Wexford Town, Co. Wexford",1 Bed,1 Bath,"€1,200 per month"
1546,"Grove Park, Rathmines, Dublin 6",3 Bed,1 Bath,"€2,100 per month"
1547,"Delahunt's Lane, Straffan, Co. Kildare",N/A,N/A,€200 per week
1548,"Barna, Barna, Co. Galway",3 Bed,1 Bath,"€3,000 per month"
1549,"Maunvough, Raheen, Co. Cork",N/A,N/A,€220 per week
1550,"18 Balbriggan Street, Skerries, Co. Dublin",4 Bed,2 Bath,"€2,950 per month"
1551,"4 Hillside, Ballintubber, Co. Roscommon",3 Bed,1 Bath,"€1,400 per month"
1552,"3 The Rise, Cullenagh, Ballina, Co. Tipperary",4 Bed,3 Bath,"€2,000 per month"
1553,"Fitzmaurice Road, Glasnevin, Dublin 11",N/A,N/A,€315 per week
1554,"Cloggagh, Ballyjamesduff, Crosserlough, Co. Cavan",4 Bed,2 Bath,"€1,600 per month"
1555,"12 Ring of Kerry Cottages, Tinnahally, Killorglin, Co. Kerry",3 Bed,2 Bath,"€1,350 per month"
1556,"Portersfield, Clonsilla, Dublin 15, Coolmine, Dublin 15",2 Bed,2 Bath,"€2,000 per month"
1557,"2 Rere Of 19, Market Square, Navan, Navan, Co. Meath",2 Bed,1 Bath,"€1,500 per month"
1558,"Church Road, Greystones, Co. W, Greystones, Co. Wicklow",3 Bed,2 Bath,"€3,000 per month"
1559,"1-2 Emmett Place, Cork City Centre",2 Bed,1 Bath,"€1,800 per month"
1560,"14 Árd Mhicil, New Ross, New Ross, Co. Wexford",3 Bed,2 Bath,"€1,500 per month"
1561,"Dunfanaghy, Letterkenny, Co. Donegal, Dunfanaghy, Co. Donegal",3 Bed,2 Bath,"€1,200 per month"
1562,"Emmet Street, Dublin 1, North Circular Road, Dublin 1",3 Bed,2 Bath,"€3,000 per month"
1563,"Cois Breac, Stookisland, Dooks, Co. Kerry",4 Bed,2 Bath,"€1,600 per month"
1564,"Hybreasal Apartments, South Circular Road, Dublin 8",1 Bed,1 Bath,"€1,366 per month"
1565,"Apartment 16, Carberry House, Ard Ri, Athlone, Co. Westmeath",2 Bed,2 Bath,"€2,000 per month"
1566,"Streamstown, Mullingar, Co. Westmeath",3 Bed,2 Bath,"€2,200 per month"
1567,"22 Heather Grove Glencairin, Dooradoyle, Co. Limerick",4 Bed,3 Bath,"€2,650 per month"
1568,"Ballina, Tuam, Abbeyknockmoy, Co. Galway",3 Bed,2 Bath,"€1,500 per month"
1569,"27 Millrace Park, D24X681, Saggart, Co. Dublin",3 Bed,3 Bath,"€2,563 per month"
1570,"Courtyard student village, Castletroy, Co. Limerick",4 Bed,5 Bath,€110 per week
1571,"kilmallock area, Kilmallock, Co. Limerick",2 Bed,1 Bath,"€1,350 per month"
1572,"Crusheeny, Claregalway, Galway, Lackagh, Co. Galway",4 Bed,1 Bath,"€2,500 per month"
1573,"Sommerville, Kentstown, Co. Meath",3 Bed,4 Bath,"€3,000 per month"
1574,"9 Huxley Crescent, Cork Street, Dublin 8",3 Bed,4 Bath,"€2,800 per month"
1575,"No 1 Slievenamon Meadows, Thurles, Co. Tipperary",3 Bed,1 Bath,"€1,600 per month"
1576,"Apartment 4, Block B, Shannon, Co. Clare",2 Bed,1 Bath,"€2,000 per month"
1577,"70 Knocklyon, Clonmacken, Co. Limerick",2 Bed,2 Bath,"€1,862 per month"
1578,"23 Whitebeam Avenue, Athlone, Athlone, Co. Westmeath",4 Bed,2 Bath,"€2,000 per month"
1579,"18 Churchwood, Coosan, Athlone, Co. Westmeath",4 Bed,2 Bath,"€2,500 per month"
1580,"4 Fairlands, Roscommon Road, Athlone, Co. Westmeath",3 Bed,2 Bath,"€1,792 per month"
1581,"3 The Paddocks, Knockaulin, Leixlip, Leixlip, Co. Kildare",5 Bed,4 Bath,"€4,000 per month"
1582,"Apartment A, Newcastle Shopping Centre, Main Stree, Newcastle, Co. Dublin",3 Bed,1 Bath,"€2,500 per month"
1583,"14 The Birches, Lough Na Glack, Carrickmacross, Co, Carrickmacross, Co. Monaghan",3 Bed,3 Bath,"€1,800 per month"
1584,"Rathcormac. Co. Cork, Rathcormac, Co. Cork",4 Bed,1 Bath,"€2,200 per month"
1585,"Oysterhaven Harbour, Oysterhaven Bay, Kinsale, Kinsale, Co. Cork",2 Bed,2 Bath,"€2,000 per month"
1586,"6 Tivoli Terrace, Dun Laoghaire, Co. Dublin",3 Bed,2 Bath,"€2,995 per month"
1587,"Arthur Mayne'S, 48/50 Donnybrook Road, Donnybrook, Dublin 4",1 Bed,1 Bath,"€1,950 per month"
1588,"21 Vevay Crescent, Bray, Co. Wicklow",3 Bed,2 Bath,"€2,754 per month"
1589,"Irrabeg, Lixnaw, Co. Kerry",3 Bed,1 Bath,"€1,500 per month"
1590,"34 Tenterfields, South Brown Street, D08 C9K8, Dublin 8",2 Bed,1 Bath,"€2,250 per month"
1591,"Castleheath, Malahide, Co. Dublin",3 Bed,3 Bath,"€3,009 per month"
1592,"Apartment 5, Cope Bridge House, IFSC, Dublin 1",1 Bed,2 Bath,"€2,040 per month"
1593,"Trelawne House, Ennis Road, Co. Limerick",7 Bed,5 Bath,"€4,500 per month"
